refseq_mrna,entrezgene,uniprot_gn,external_gene_name
18883,NM_001316750,70750,Q6GV12,Kdsr
18884,NM_001316751,70767,Q922U1,Prpf3
18885,NM_001316752,70809,Q9D676,Clec2g
18886,NM_001316752,70809,F5CSM7,Clec2g
18887,NM_001316752,70809,F5CSM6,Clec2g
18888,NM_001316753,70823,Q80Y32,Hmgxb4
18889,NM_001316753,70823,Q8BTT5,Hmgxb4
18890,NM_001316754,70823,Q80Y32,Hmgxb4
18891,NM_001316754,70823,Q8BTT5,Hmgxb4
18892,NM_001316755,70873,Q9D5U8,Cnbd2
18893,NM_001316756,70951,Q9D5R4,Spata1
18894,NM_001316758,320873,P70408,Cdh10
18895,NM_001316760,70967,P58659,Eva1c
18896,NM_001316761,70967,P58659,Eva1c
18897,NM_001316995,51788,P0C0S6,H2afz
18898,NM_001316995,51788,Q3UA95,H2afz
18899,NM_001317041,22339,,Vegfa
18900,NM_001317042,381668,,Fbrsl1
18901,NM_001317065,109791,Q9CQC2,Clps
18902,NM_001317105,99571,Q8VCM7,Fgg
18903,NM_001317105,99571,Q3UER8,Fgg
18904,NM_001317105,99571,Q3UEM7,Fgg
18905,NM_001317124,15465,P70174,Hrh1
18906,NM_001317124,15465,B3Y5T0,Hrh1
18907,NM_001317125,15465,P70174,Hrh1
18908,NM_001317125,15465,B3Y5T0,Hrh1
18909,NM_001317126,15465,P70174,Hrh1
18910,NM_001317126,15465,B3Y5T0,Hrh1
18911,NM_001317173,236511,Q8CJG1,Ago1
18912,NM_001317174,236511,Q8CJG1,Ago1
18913,NM_001317213,406221,Q6IFX3,Krt40
18914,NM_001317217,17904,Q642K0,Myl6
18915,NM_001317217,17904,Q60605,Myl6
18916,NM_001317218,17904,Q642K0,Myl6
18917,NM_001317218,17904,Q60605,Myl6
18918,NM_001317219,17904,Q642K0,Myl6
18919,NM_001317219,17904,Q60605,Myl6
18920,NM_001317220,17904,Q642K0,Myl6
18921,NM_001317220,17904,Q60605,Myl6
18922,NM_001317221,245536,Q3V2K1,Gm614
18923,NM_001317241,56428,Q791V5,Mtch2
18924,NM_001317241,56428,Q9D050,Mtch2
18925,NM_001317242,56428,Q791V5,Mtch2
18926,NM_001317242,56428,Q9D050,Mtch2
18927,NM_001317243,56428,Q791V5,Mtch2
18928,NM_001317243,56428,Q9D050,Mtch2
18929,NM_001317244,56428,Q791V5,Mtch2
18930,NM_001317244,56428,Q9D050,Mtch2
18931,NM_001317350,12237,Q9WVA3,Bub3
18932,NM_001317351,11624,A0A0R4J020,Ahrr
18933,NM_001317352,16552,Q9D2Z8,Kif12
18934,NM_001317353,16783,Q3TA96,Lamp1
18935,NM_001317353,16783,P11438,Lamp1
18936,NM_001317354,12700,Q62225,Cish
18937,NM_001317355,18807,O35405,Pld3
18938,NM_001317361,13137,,Cd55b
18939,NM_001317363,13506,P55292,Dsc2
18940,NM_001317363,13506,Q544V1,Dsc2
18941,NM_001317365,13506,P55292,Dsc2
18942,NM_001317365,13506,Q544V1,Dsc2
18943,NM_001317385,21672,Q61171,Prdx2
18944,NM_001317388,53867,Q9JLI2,Col5a3
18945,NM_001317391,16795,Q9Z1M7,Large1
18946,NM_001317391,16795,Q059X9,Large1
18947,NM_001317397,22173,Q91XK0,Tyr
18948,NM_001317397,22173,P11344,Tyr
18949,NM_001317404,26373,O70496,Clcn7
18950,NM_001317404,26373,Q6RUT9,Clcn7
18951,NM_001317722,12815,I7HPY2,Col11a2
18952,NM_001317722,12815,Q3UUU1,Col11a2
18953,NM_001317722,12815,I7HJS8,Col11a2
18954,NM_001317723,50500,Q499J3,Ttpa
18955,NM_001317723,50500,A8Y5N9,Ttpa
18956,NM_001317723,50500,Q8BWP5,Ttpa
18957,NM_001317726,50873,Q9WVS6,Park2
18958,NM_001317729,11829,A0A0R4J0Z3,Aqp4
18959,NM_001317733,71355,Q30D77,Col24a1
18960,NM_001318003,382523,,Gm12260
18961,NM_001318102,26414,Q80W80,Mapk10
18962,NM_001318102,26414,Q3TQZ7,Mapk10
18963,NM_001318102,26414,Q8C9D4,Mapk10
18964,NM_001318102,26414,Q80W82,Mapk10
18965,NM_001318131,26414,Q80W80,Mapk10
18966,NM_001318131,26414,Q3TQZ7,Mapk10
18967,NM_001318131,26414,Q8C9D4,Mapk10
18968,NM_001318131,26414,Q80W82,Mapk10
18969,NM_001318735,18387,Q14AL5,Oprk1
18970,NM_001318735,18387,P33534,Oprk1
18971,NM_001318919,18389,Q542U1,Oprl1
18972,NM_001318919,18389,P35377,Oprl1
18973,NM_001318919,18389,B0R0C0,Oprl1
18974,NM_001318920,18389,Q542U1,Oprl1
18975,NM_001318920,18389,P35377,Oprl1
18976,NM_001318920,18389,B0R0C0,Oprl1
18977,NM_001318922,18389,Q542U1,Oprl1
18978,NM_001318922,18389,P35377,Oprl1
18979,NM_001318922,18389,B0R0C0,Oprl1
18980,NM_001318923,18389,Q542U1,Oprl1
18981,NM_001318923,18389,P35377,Oprl1
18982,NM_001318923,18389,B0R0C0,Oprl1
18983,NM_001318924,18389,Q542U1,Oprl1
18984,NM_001318924,18389,P35377,Oprl1
18985,NM_001318924,18389,B0R0C0,Oprl1
18986,NM_001318925,18389,Q542U1,Oprl1
18987,NM_001318925,18389,P35377,Oprl1
18988,NM_001318925,18389,B0R0C0,Oprl1
18989,NM_001319147,77613,,Prss36
18990,NM_001319151,244281,Q5DU14,Myo16
18991,NM_001319156,20192,A2AGL3,Ryr3
18992,NM_001319203,408062,,Zfp873
18993,NM_001319227,14767,O55040,Nmur1
18994,NM_001319986,17393,Q3UN27,Mmp7
18995,NM_001320076,17381,Q8BJC0,Mmp12
18996,NM_001320076,17381,P34960,Mmp12
18997,NM_001320076,17381,Q3TCW6,Mmp12
18998,NM_001320077,17381,Q8BJC0,Mmp12
18999,NM_001320077,17381,P34960,Mmp12
19000,NM_001320077,17381,Q3TCW6,Mmp12
19001,NM_001320216,214766,Q3KP74,Mmp21
19002,NM_001320216,214766,Q3KP73,Mmp21
19003,NM_001320216,214766,Q8K3F2,Mmp21
19004,NM_001320231,66583,Q9DAA6,Exosc1
19005,NM_001320232,66583,Q9DAA6,Exosc1
19006,NM_001320233,66583,Q9DAA6,Exosc1
19007,NM_001320235,26561,O88676,Mmp23
19008,NM_001320258,240047,Q3U435,Mmp25
19009,NM_001320300,118453,Q8CGV5,Mmp28
19010,NM_001320300,118453,Q8BG29,Mmp28
19011,NM_001320300,118453,Q8CGV8,Mmp28
19012,NM_001320331,16612,A0A0B6VSQ6,Klk1
19013,NM_001320331,16612,P15947,Klk1
19014,NM_001320332,16612,A0A0B6VSQ6,Klk1
19015,NM_001320332,16612,P15947,Klk1
19016,NM_001320366,320333,Q8BGG1,D830030K20Rik
19017,NM_001320385,114565,G3X9A3,Zbtb21
19018,NM_001320492,76893,Q924Z4,Cers2
19019,NM_001320545,654462,Q307W7,Kncn
19020,NM_001320554,104383,Q8C796,Rcor2
19021,NM_001320720,239122,B2RXP3,Setdb2
19022,NM_001320720,239122,Q8C267,Setdb2
19023,NM_001320721,239122,B2RXP3,Setdb2
19024,NM_001320721,239122,Q8C267,Setdb2
19025,NM_001320946,245643,Q8BXG0,Frmpd3
19026,NM_001322265,13713,P41971,Elk3
19027,NM_001322265,13713,G3UVW8,Elk3
19028,NM_001322265,13713,G3UVX2,Elk3
19029,NM_001322268,13713,P41971,Elk3
19030,NM_001322268,13713,G3UVW8,Elk3
19031,NM_001322268,13713,G3UVX2,Elk3
19032,NM_001322338,101055671,,Lipo2
19033,NM_001323065,329055,,Lipo1
19034,NM_001323386,628236,,Lipo4
19035,NM_001324398,259277,A0A0B6VRH9,Klk8
19036,NM_001324398,259277,Q61955,Klk8
19037,NM_001324406,211378,Q8BGU1,6720489N17Rik
19038,NM_001324416,433801,,Gm13212
19039,NM_001324422,626802,,Gm14322
19040,NM_001324471,100039315,,Gm10436
19041,NM_001324472,15450,Q3TYU0,Lipc
19042,NM_001324472,15450,P27656,Lipc
19043,NM_001324473,15450,Q3TYU0,Lipc
19044,NM_001324473,15450,P27656,Lipc
19045,NM_001324476,67241,Q924W5,Smc6
19046,NM_001324480,70369,Q8CI32,Bag5
19047,NM_001324481,70369,Q8CI32,Bag5
19048,NM_001324482,70369,Q8CI32,Bag5
19049,NM_001324486,16154,Q61727,Il10ra
19050,NM_001324486,16154,Q3UDL4,Il10ra
19051,NM_001324488,70373,Q6PE65,Gpatch2l
19052,NM_001324489,11497,F8VQ03,Adam3
19053,NM_001324489,11497,Q6P907,Adam3
19054,NM_001324517,436336,,Gm5767
19055,NM_001324519,268534,Q925E0,Sntg2
19056,NM_001324520,268534,Q925E0,Sntg2
19057,NM_001324521,268534,Q925E0,Sntg2
19058,NM_001324522,17350,Q9JK91,Mlh1
19059,NM_001324525,637277,A0A0M3U1B0,Sycp2l
19060,NM_001324530,17973,Q99M51,Nck1
19061,NM_001324530,17973,Q8BH99,Nck1
19062,NM_001324531,19340,Q543Q4,Rab3d
19063,NM_001324531,19340,D3YW33,Rab3d
19064,NM_001324531,19340,P35276,Rab3d
19065,NM_001324533,19944,Q5M8M8,Rpl29
19066,NM_001324533,19944,P47915,Rpl29
19067,NM_001324533,666642,Q5M8M8,Rpl29
19068,NM_001324533,666642,P47915,Rpl29
19069,NM_001324534,19944,Q5M8M8,Rpl29
19070,NM_001324534,19944,P47915,Rpl29
19071,NM_001324534,666642,Q5M8M8,Rpl29
19072,NM_001324534,666642,P47915,Rpl29
19073,NM_001324535,381884,,Slc6a16
19074,NM_001324545,20686,Q545M2,Spa17
19075,NM_001324545,20686,Q62252,Spa17
19076,NM_001324546,20840,Q3UPL9,Stac
19077,NM_001324546,20840,P97306,Stac
19078,NM_001324548,21683,O08523,Tecta
19079,NM_001324550,100862203,,Gm6712
19080,NM_001324551,101055864,,Gm4513
19081,NM_001324552,100043638,,Gm4565
19082,NM_001324553,101056073,,Zfp990
19083,NM_001324556,66131,Q91WA1,Tipin
19084,NM_001324557,66131,Q91WA1,Tipin
19085,NM_001324558,66131,Q91WA1,Tipin
19086,NM_001326287,21761,Q569V4,Morf4l1
19087,NM_001326287,21761,P60762,Morf4l1
19088,NM_001326287,627352,Q569V4,Morf4l1
19089,NM_001326287,627352,P60762,Morf4l1
19090,NM_001326288,635702,,Naaladl2
19091,NM_001326292,30806,,Adamts8
19092,NM_001326294,108153,Q68SA9,Adamts7
19093,NM_001326351,108153,Q68SA9,Adamts7
19094,NM_001326355,67010,Q14A95,Rbm7
19095,NM_001326355,67010,Q9CQT2,Rbm7
19096,NM_001326356,67010,Q14A95,Rbm7
19097,NM_001326356,67010,Q9CQT2,Rbm7
19098,NM_001326359,67618,Q9CQF6,Aasdhppt
19099,NM_001326361,77862,Q8BJZ7,Thyn1
19100,NM_001326361,77862,Q91YJ3,Thyn1
19101,NM_001326558,20917,Q9Z2I8,Suclg2
19102,NM_001326560,20965,Q64332,Syn2
19103,NM_001326566,21408,Q5PPR4,Zfp354a
19104,NM_001326566,21408,Q61751,Zfp354a
19105,NM_001326576,21976,Q3UJF5,Top3b
19106,NM_001326576,21976,Q9Z321,Top3b
19107,NM_001326583,72440,,Rhno1
19108,NM_001326585,72440,,Rhno1
19109,NM_001326586,72440,,Rhno1
19110,NM_001326587,72440,,Rhno1
19111,NM_001326588,76457,Q8C7V8,Ccdc134
19112,NM_001326590,22022,Q3TQN1,Tpst2
19113,NM_001326594,22225,Q3U4W8,Usp5
19114,NM_001326594,22225,P56399,Usp5
19115,NM_001326599,76773,Q9CWD7,Wdyhv1
19116,NM_001326599,76773,Q80WB5,Wdyhv1
19117,NM_001326601,22029,P39428,Traf1
19118,NM_001326602,76773,Q9CWD7,Wdyhv1
19119,NM_001326602,76773,Q80WB5,Wdyhv1
19120,NM_001326614,22272,Q9CQ69,Uqcrq
19121,NM_001326682,22290,G3X9F2,Uty
19122,NM_001326682,22290,Q3UQE8,Uty
19123,NM_001326683,22290,G3X9F2,Uty
19124,NM_001326683,22290,Q3UQE8,Uty
19125,NM_001326702,235086,E9PZ19,Igsf9b
19126,NM_001327810,382543,Q8CDJ6,Ankfn1
19127,NM_001327821,231991,,Creb5
19128,NM_001327860,66441,A0A023T778,Magohb
19129,NM_001327938,109676,,Ank2
19130,NM_001327939,109676,,Ank2
19131,NM_001327998,73442,Q8K0U4,Hspa12a
19132,NM_001328047,19339,Q0PD63,Rab3a
19133,NM_001328047,19339,P63011,Rab3a
19134,NM_001346750,215751,Q91WR6,Ginm1
19135,NM_001346750,215751,Q3UN36,Ginm1
19136,NM_001346750,215751,Q91WR6,AC159137.1
19137,NM_001346750,215751,Q3UN36,AC159137.1
19138,NM_001347401,18044,Q9DBV7,Nfya
19139,NM_001347401,18044,Q3UP82,Nfya
19140,NM_001347401,18044,P23708,Nfya
19141,NM_001347401,18044,Q9DBV7,AC166164.1
19142,NM_001347401,18044,Q3UP82,AC166164.1
19143,NM_001347401,18044,P23708,AC166164.1
19144,NM_001347402,18044,Q9DBV7,Nfya
19145,NM_001347402,18044,Q3UP82,Nfya
19146,NM_001347402,18044,P23708,Nfya
19147,NM_001347402,18044,Q9DBV7,AC166164.1
19148,NM_001347402,18044,Q3UP82,AC166164.1
19149,NM_001347402,18044,P23708,AC166164.1
19150,NM_001353143,26462,Q9D8I4,Txnrd2
19151,NM_007376,11287,Q61838,Pzp
19152,NM_007377,11302,B1AZF9,Aatk
19153,NM_007378,11304,O35600,Abca4
19154,NM_007379,11305,A2AJ26,Abca2
19155,NM_007380,11308,Q8CBW3,Abi1
19156,NM_007380,11308,Q3TJR5,Abi1
19157,NM_007380,11308,Q3TPY5,Abi1
19158,NM_007380,11308,Q3TJ64,Abi1
19159,NM_007381,11363,,Acadl
19160,NM_007382,11364,P45952,Acadm
19161,NM_007383,11409,Q07417,Acads
19162,NM_007384,11418,Q925H0,Asic2
19163,NM_007384,11418,B2RRQ1,Asic2
19164,NM_007384,11418,Q3UYD3,Asic2
19165,NM_007385,11425,Q61268,Apoc4
19166,NM_007386,11428,P28271,Aco1
19167,NM_007387,11432,P24638,Acp2
19168,NM_007388,11433,Q05117,Acp5
19169,NM_007389,11435,P04756,Chrna1
19170,NM_007389,11435,Q05A24,Chrna1
19171,NM_007390,11441,P49582,Chrna7
19172,NM_007390,11441,Q53YJ9,Chrna7
19173,NM_007391,11451,P50289,Acrv1
19174,NM_007392,11475,P62737,Acta2
19175,NM_007393,11461,P60710,Actb
19176,NM_007393,11461,B2RRX1,Actb
19177,NM_007394,11477,P37172,Acvr1
19178,NM_007395,11479,Q61271,Acvr1b
19179,NM_007395,11479,Q3TZF1,Acvr1b
19180,NM_007396,11480,P27038,Acvr2a
19181,NM_007396,11480,A2AI38,Acvr2a
19182,NM_007397,11481,P27040,Acvr2b
19183,NM_007398,11486,P03958,Ada
19184,NM_007398,11486,Q4FK28,Ada
19185,NM_007399,11487,O35598,Adam10
19186,NM_007400,11489,Q61824,Adam12
19187,NM_007401,11499,Q3TTE0,Adam5
19188,NM_007402,11500,O35227,Adam7
19189,NM_007403,11501,Q05910,Adam8
19190,NM_007403,11501,Q3U7G2,Adam8
19191,NM_007403,11501,Q3U1J7,Adam8
19192,NM_007404,11502,Q61072,Adam9
19193,NM_007405,11512,,Adcy6
19194,NM_007406,11513,P51829,Adcy7
19195,NM_007407,11517,Q6NXJ9,Adcyap1r1
19196,NM_007407,11517,P70205,Adcyap1r1
19197,NM_007408,11520,P43883,Plin2
19198,NM_007409,11522,P00329,Adh1
19199,NM_007409,11522,Q3UKA4,Adh1
19200,NM_007410,11532,P28474,Adh5
19201,NM_007410,11532,Q6P5I3,Adh5
19202,NM_007412,11536,G3X9R9,Gpr182
19203,NM_007413,11541,Q60614,Adora2b
19204,NM_007414,11544,P54923,Adprh
19205,NM_007414,11544,Q3U5N4,Adprh
19206,NM_007415,11545,Q921K2,Parp1
19207,NM_007416,11548,Q9DBL0,Adra1b
19208,NM_007417,11551,Q3URE6,Adra2a
19209,NM_007418,11553,Q01337,Adra2c
19210,NM_007419,11554,P34971,Adrb1
19211,NM_007420,11555,P18762,Adrb2
19212,NM_007421,11565,Q3UBP0,Adssl1
19213,NM_007421,11565,P28650,Adssl1
19214,NM_007422,11566,B9EIE9,Adss
19215,NM_007422,11566,P46664,Adss
19216,NM_007423,11576,P02772,Afp
19217,NM_007424,11595,Q61282,Acan
19218,NM_007425,11596,Q62151,Ager
19219,NM_007426,11601,O35608,Angpt2
19220,NM_007426,11601,B9EHQ4,Angpt2
19221,NM_007427,11604,P56473,Agrp
19222,NM_007427,11604,Q3UU47,Agrp
19223,NM_007428,11606,Q3UTR7,Agt
19224,NM_007429,11609,P35374,Agtr2
19225,NM_007430,11614,Q61066,Nr0b1
19226,NM_007430,11614,Q53ZY9,Nr0b1
19227,NM_007431,11647,P09242,Alpl
19228,NM_007432,11648,,Akp3
19229,NM_007433,11650,P24823,Alppl2
19230,NM_007434,11652,Q60823,Akt2
19231,NM_007434,11652,Q3TY95,Akt2
19232,NM_007435,11666,P48410,Abcd1
19233,NM_007436,11670,P47739,Aldh3a1
19234,NM_007437,11671,P47740,Aldh3a2
19235,NM_007438,11674,P05064,Aldoa
19236,NM_007438,11674,Q5FWB7,Aldoa
19237,NM_007438,11674,A6ZI44,Aldoa
19238,NM_007439,11682,P97793,Alk
19239,NM_007440,11684,A2CF85,Alox12
19240,NM_007440,11684,P39655,Alox12
19241,NM_007440,11684,Q8C587,Alox12
19242,NM_007441,11694,O70137,Alx3
19243,NM_007441,11694,Q3UQX2,Alx3
19244,NM_007442,11695,O35137,Alx4
19245,NM_007443,11699,Q07456,Ambp
19246,NM_007444,100041585,D3Z6H8,Amd2
19247,NM_007445,11705,Q5EC55,Amh
19248,NM_007446,11722,P00687,Amy1
19249,NM_007447,11727,P21570,Ang
19250,NM_007447,11727,Q3TBG7,Ang
19251,NM_007448,11730,Q5GAN1,Ang5
19252,NM_007448,503844,Q5GAN1,Ang5
19253,NM_007449,11731,Q64438,Ang2
19254,NM_007449,11731,W0UV59,Ang2
19255,NM_007450,11739,P48962,Slc25a4
19256,NM_007451,11740,P51881,Slc25a5
19257,NM_007451,11740,Q545A2,Slc25a5
19258,NM_007452,11757,P20108,Prdx3
19259,NM_007453,11758,Q6GT24,Prdx6
19260,NM_007454,11764,O35643,Ap1b1
19261,NM_007455,11766,O88512,Ap1g2
19262,NM_007456,11767,P35585,Ap1m1
19263,NM_007456,11767,Q3UG16,Ap1m1
19264,NM_007457,11769,P61967,Ap1s1
19265,NM_007458,11771,P17426,Ap2a1
19266,NM_007459,11772,P17427,Ap2a2
19267,NM_007460,11776,O54774,Ap3d1
19268,NM_007461,11784,P98084,Apba2
19269,NM_007462,11789,B2RUG9,Apc
19270,NM_007462,11789,Q8C493,Apc
19271,NM_007463,11790,A0A0R4J1J0,Speg
19272,NM_007464,11796,A2CGA5,Birc3
19273,NM_007465,11797,Q62210,Birc2
19274,NM_007466,11800,O35841,Api5
19275,NM_007467,11803,A0A0R4IZZ1,Aplp1
19276,NM_007468,11808,P06728,Apoa4
19277,NM_007469,11812,P34928,Apoc1
19278,NM_007470,11815,P51910,Apod
19279,NM_007471,11820,P12023,App
19280,NM_007471,11820,Q6GR78,App
19281,NM_007471,11820,Q3TWF3,App
19282,NM_007472,11826,Q02013,Aqp1
19283,NM_007473,11832,O54794,Aqp7
19284,NM_007473,11832,Q5DX24,Aqp7
19285,NM_007474,11833,P56404,Aqp8
19286,NM_007475,11837,Q5M8R8,Rplp0
19287,NM_007475,11837,P14869,Rplp0
19288,NM_007476,11840,P84078,Arf1
19289,NM_007477,11841,Q8BSL7,Arf2
19290,NM_007478,11842,P61205,Arf3
19291,NM_007478,11842,Q3U344,Arf3
19292,NM_007479,11843,P61750,Arf4
19293,NM_007479,11843,Q14BR4,Arf4
19294,NM_007480,11844,P84084,Arf5
19295,NM_007481,11845,P62331,Arf6
19296,NM_007481,11845,Q3U0D7,Arf6
19297,NM_007482,11846,Q61176,Arg1
19298,NM_007483,11852,Q4FJM5,Rhob
19299,NM_007483,11852,P62746,Rhob
19300,NM_007484,11853,Q62159,Rhoc
19301,NM_007485,11854,Q545H8,Rhod
19302,NM_007485,11854,G3X9Y4,Rhod
19303,NM_007485,11854,P97348,Rhod
19304,NM_007486,11857,Q61599,Arhgdib
19305,NM_007487,11861,P61213,Arl4a
19306,NM_007487,11861,G3UVX1,Arl4a
19307,NM_007488,11864,Q61324,Arnt2
19308,NM_007489,11865,Q3UHZ2,Arntl
19309,NM_007491,11875,P70352,Art5
19310,NM_007491,11875,B7ZMV7,Art5
19311,NM_007492,11878,O35085,Arx
19312,NM_007493,11890,P24721,Asgr2
19313,NM_007494,11898,P16460,Ass1
19314,NM_007494,11898,Q3UJ34,Ass1
19315,NM_007495,11899,Q61137,Astn1
19316,NM_007495,11899,Q3TPU9,Astn1
19317,NM_007495,11899,Q3UHD7,Astn1
19318,NM_007496,11906,,Zfhx3
19319,NM_007497,11908,P81269,Atf1
19320,NM_007498,11910,Q60765,Atf3
19321,NM_007498,11910,Q4FJW1,Atf3
19322,NM_007499,11920,Q62388,Atm
19323,NM_007500,11921,P48985,Atoh1
19324,NM_007501,11923,Q545C0,Neurod4
19325,NM_007501,11923,O09105,Neurod4
19326,NM_007502,11933,P97370,Atp1b3
19327,NM_007502,11933,Q544Q7,Atp1b3
19328,NM_007503,11936,Q6ITT1,Fxyd2
19329,NM_007504,11937,Q8R429,Atp2a1
19330,NM_007505,11946,Q03265,Atp5a1
19331,NM_007505,11946,D3Z6F5,Atp5a1
19332,NM_007506,11951,Q9CR84,Atp5g1
19333,NM_007507,11958,Q06185,Atp5k
19334,NM_007507,11958,Q8BTB6,Atp5k
19335,NM_007508,11964,P50516,Atp6v1a
19336,NM_007509,11966,P62814,Atp6v1b2
19337,NM_007510,11973,P50518,Atp6v1e1
19338,NM_007511,11979,Q64446,Atp7b
19339,NM_007512,11983,O35143,Atpif1
19340,NM_007513,11987,Q09143,Slc7a1
19341,NM_007513,11987,Q3UGD6,Slc7a1
19342,NM_007514,11988,P18581,Slc7a2
19343,NM_007515,11989,P70423,Slc7a3
19344,NM_007516,11991,Q60668,Hnrnpd
19345,NM_007516,11991,G5E8G0,Hnrnpd
19346,NM_007516,11991,G3X9W0,Hnrnpd
19347,NM_007517,11993,Q3U3K9,Aup1
19348,NM_007519,12012,Q91X34,Baat
19349,NM_007520,12013,P97302,Bach1
19350,NM_007520,12013,Q3URL4,Bach1
19351,NM_007522,12015,Q61337,Bad
19352,NM_007522,12015,Q3U9H3,Bad
19353,NM_007523,12018,O08734,Bak1
19354,NM_007523,12018,Q91WX5,Bak1
19355,NM_007524,12020,P97503,Nkx3-2
19356,NM_007525,12021,O70445,Bard1
19357,NM_007526,12022,Q9ER42,Barx1
19358,NM_007527,12028,Q07813,Bax
19359,NM_007527,12028,Q544Z6,Bax
19360,NM_007528,12029,O88282,Bcl6b
19361,NM_007528,12029,Q5BKP3,Bcl6b
19362,NM_007529,12032,Q61361,Bcan
19363,NM_007530,12033,Q61334,Bcap29
19364,NM_007530,12033,Q542A1,Bcap29
19365,NM_007531,12034,Q3V235,Phb2
19366,NM_007531,12034,O35129,Phb2
19367,NM_007532,12035,P24288,Bcat1
19368,NM_007532,12035,Q8CBC8,Bcat1
19369,NM_007532,12035,Q3TJN1,Bcat1
19370,NM_007533,12039,Q3U3J1,Bckdha
19371,NM_007534,12045,Q497M6,Bcl2a1b
19372,NM_007535,12046,Q0P538,Bcl2a1c
19373,NM_007536,12047,O55179,Bcl2a1d
19374,NM_007537,12050,P70345,Bcl2l2
19375,NM_007538,12057,P51491,Opn1sw
19376,NM_007539,12061,Q61125,Bdkrb1
19377,NM_007539,12061,Q0VBD7,Bdkrb1
19378,NM_007540,12064,P21237,Bdnf
19379,NM_007540,12064,Q541P3,Bdnf
19380,NM_007541,12096,P86546,Bglap
19381,NM_007542,12111,Q3TNY9,Bgn
19382,NM_007542,12111,P28653,Bgn
19383,NM_007543,26367,Q925P2,Ceacam2
19384,NM_007544,12122,P70444,Bid
19385,NM_007545,12123,P62816,Hrk
19386,NM_007546,12124,O70337,Bik
19387,NM_007547,19261,A0A0R4J1Z7,Sirpa
19388,NM_007547,19261,Q6P6I8,Sirpa
19389,NM_007548,12142,Q60636,Prdm1
19390,NM_007549,12143,P16277,Blk
19391,NM_007550,12144,O88700,Blm
19392,NM_007551,12145,Q04683,Cxcr5
19393,NM_007552,12151,P25916,Bmi1
19394,NM_007552,12151,Q2LC58,Bmi1
19395,NM_007553,12156,P21274,Bmp2
19396,NM_007554,12159,P21275,Bmp4
19397,NM_007554,12159,Q3ULR1,Bmp4
19398,NM_007555,12160,,Bmp5
19399,NM_007556,12161,P20722,Bmp6
19400,NM_007557,12162,P23359,Bmp7
19401,NM_007558,12163,P34821,Bmp8a
19402,NM_007558,12163,Q80VZ0,Bmp8a
19403,NM_007559,12164,P55105,Bmp8b
19404,NM_007560,12167,P36898,Bmpr1b
19405,NM_007560,12167,B2RRZ4,Bmpr1b
19406,NM_007561,12168,O35607,Bmpr2
19407,NM_007562,12173,,Bnc1
19408,NM_007563,12183,P15327,Bpgm
19409,NM_007564,12192,Q543H2,Zfp36l1
19410,NM_007564,12192,P23950,Zfp36l1
19411,NM_007566,12211,O88738,Birc6
19412,NM_007566,12211,A0A1S6GWH3,Birc6
19413,NM_007567,12217,O88737,Bsn
19414,NM_007568,12223,Q05928,Btc
19415,NM_007568,12223,Q543J8,Btc
19416,NM_007569,12226,P62325,Btg1
19417,NM_007569,12226,A0A1W2P7F9,Btg1
19418,NM_007569,12226,Q3UEG0,Btg1
19419,NM_007570,12227,Q04211,Btg2
19420,NM_007570,12227,Q3TF68,Btg2
19421,NM_007572,12259,P98086,C1qa
19422,NM_007573,12261,Q8R5L1,C1qbp
19423,NM_007574,12262,Q02105,C1qc
19424,NM_007575,12265,P79621,Ciita
19425,NM_007575,12265,Q3U5G4,Ciita
19426,NM_007576,12269,P08607,C4bp
19427,NM_007577,12273,P30993,C5ar1
19428,NM_007578,12286,P97445,Cacna1a
19429,NM_007579,12287,O55017,Cacna1b
19430,NM_007581,12297,P54285,Cacnb3
19431,NM_007582,12299,O70578,Cacng1
19432,NM_007582,12299,Q4KL26,Cacng1
19433,NM_007583,12300,O88602,Cacng2
19434,NM_007583,12300,Q3ZB20,Cacng2
19435,NM_007584,12305,Q03146,Ddr1
19436,NM_007584,12305,Q544T2,Ddr1
19437,NM_007585,12306,P07356,Anxa2
19438,NM_007585,12306,Q542G9,Anxa2
19439,NM_007586,12308,Q08331,Calb2
19440,NM_007586,12308,Q8CCS7,Calb2
19441,NM_007587,12310,Q99JA0,Calca
19442,NM_007587,12310,P70160,Calca
19443,NM_007588,12311,Q60755,Calcr
19444,NM_007589,12314,P0DP26,Calm2
19445,NM_007589,12314,P0DP27,Calm2
19446,NM_007589,12314,P0DP28,Calm2
19447,NM_007590,12315,P0DP26,Calm3
19448,NM_007590,12315,P0DP27,Calm3
19449,NM_007590,12315,P0DP28,Calm3
19450,NM_007591,12317,P14211,Calr
19451,NM_007591,12317,B2MWM9,Calr
19452,NM_007592,12319,P28651,Car8
19453,NM_007593,26369,P41209,Cetn1
19454,NM_007594,12321,O35887,Calu
19455,NM_007594,12321,Q3TUF3,Calu
19456,NM_007594,12321,Q6XLQ8,Calu
19457,NM_007595,12323,P28652,Camk2b
19458,NM_007595,12323,Q5SVJ0,Camk2b
19459,NM_007595,12323,Q68EG2,Camk2b
19460,NM_007596,12328,P49070,Caml
19461,NM_007597,12330,P35564,Canx
19462,NM_007597,12330,Q5SUC3,Canx
19463,NM_007598,12331,P40124,Cap1
19464,NM_007599,12332,Q99LB4,Capg
19465,NM_007600,12333,O35350,Capn1
