"KO1_EC_C" "KO1_EC_B" "KO1_EC_A" "KO2_EC_C" "KO2_EC_B" "PBS_EC_A" "PBS_EC_B" "PBS_EC_C" "WT_EC_A" "WT_EC_B"
"11671" 14.0227713935766 13.8098152553079 13.9668861077527 13.9330538397308 13.706291639496 13.9879487472868 13.8598900677611 13.9860777140809 13.6412689375795 14.0453812858862
"11674" 15.4959239261137 15.7242553685219 15.7096713601052 15.699592656957 15.6327495028316 15.3466918183249 15.5156070800454 15.3481611066244 15.630745891218 15.6005045850332
"11676" 13.5195705023693 13.4533303013701 13.2814286544236 13.4569006148055 13.2814286544236 13.4622391382818 13.2814286544236 13.4281573454408 13.2814286544236 13.4938373658342
"11677" 13.5449140293616 13.8531423729619 13.6821216300107 13.8561727520457 13.7580780833915 13.5980524423776 13.7255583938025 13.6576032373153 13.60829270246 13.7871827657419
"11682" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11684" 13.3440998407819 13.3732879438087 13.2814286544236 13.2814286544236 13.4422564319845 13.4299834406598 13.3261848276692 13.3271403728968 13.2814286544236 13.4047860296077
"11685" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11686" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11687" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3261557577452 13.2814286544236 13.2814286544236 13.2814286544236
"11688" 13.3594855729436 13.3561321760376 13.2814286544236 13.345717542361 13.3332641150536 13.3573290979048 13.3292870884453 13.3445988464654 13.3350178199642 13.3413084505142
"11689" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2983344907626 13.2814286544236 13.2814286544236 13.2814286544236
"11690" 13.2814286544236 13.2814286544236 13.2814286544236 13.3058337824745 13.2814286544236 13.2814286544236 13.3463011605704 13.2814286544236 13.2814286544236 13.418331086727
"11692" 13.8000660486496 13.723522508049 13.653561424431 13.7427499315172 13.7567581266776 13.7259777745379 13.7110581671162 13.6820066733531 13.7208094444204 13.782127485807
"11694" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3716821350766 13.2814286544236 13.2814286544236
"11695" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11698" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11699" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11702" 13.7229206266191 13.8555054884182 13.9102074379992 14.070687321586 13.8526780397581 14.1881920618303 14.0532639669575 14.0387912586489 13.8658795301631 13.7206489188699
"11704" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11705" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11717" 14.1417121914329 13.962079388021 14.1968973730893 14.4041643414793 14.1154349433394 14.3455462502007 14.0968392613263 14.3217910143472 14.0107213048316 14.2750482329774
"11720" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11722" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11727" 13.2814286544236 13.4143585883143 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3402323532633 13.2814286544236 13.2814286544236 13.2814286544236
"11730" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11731" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11732" 13.9317411325199 13.8180215826837 13.69998769467 13.8108636061632 13.5365960337524 13.7609267548126 13.8090485292273 13.7324461219367 13.4012542512238 13.5761776676494
"11733" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11735" 13.2954609282358 13.2814286544236 13.2814286544236 13.2814286544236 13.2952891279172 13.2814286544236 13.3053534458274 13.2814286544236 13.2814286544236 13.3911115265892
"11736" 14.3371707646428 13.8597012269874 14.2437553498545 13.8883985684815 14.5530336284176 14.2637271170891 14.1447045971998 14.2308730135846 14.3567038173772 14.4414899449219
"11737" 13.8709405157282 13.68384192234 13.7313663878318 13.8360784551903 13.7994197388043 13.7769434983855 13.6690160785289 13.776987899621 13.7202038566028 13.8094098467425
"11739" 13.7131638247455 14.0221337433561 13.8276956517715 14.0177874552232 14.1186919748783 13.7498345025643 13.8472909340125 13.7666463226209 13.9638703440077 14.0765502212198
"11740" 14.6559034549959 14.7137879631314 14.5903803858091 14.6534319569726 14.8535852823424 14.8282409141857 14.8271289871283 14.6927910795939 14.6803516340433 14.8302001556231
"11744" 13.7314520633764 13.7948078200727 13.995286933524 13.7770794529881 13.7194070853776 13.5912037673569 13.6604262472017 13.6365768786073 13.9102130318696 13.8443507491584
"11745" 14.4215240911538 14.1378644037006 14.264435439975 14.1430753292554 14.3995542071572 14.6991795520497 14.5023046820746 14.4995250497566 14.078544968111 14.2234192799898
"11746" 13.7975768454767 14.0631959056786 13.7519978589881 13.8505374706434 14.0333441568822 13.9216824002817 13.8598005073772 13.9168939910437 13.8724361934976 14.1515503700872
"11747" 15.298259992145 14.9535960570592 15.2191665463934 15.5529228147776 15.1809071902686 15.6069267608548 15.2953880691055 15.4929023363496 14.8865753753236 15.2078377089049
"11749" 13.5852201469432 13.9985031164947 14.0705972948298 13.8338677303967 14.1342065013307 13.5671532871496 13.7321255001108 13.7376081434652 14.0795324517526 13.9479577894984
"11750" 14.0639580788482 14.2815744071099 14.4425123313608 14.3498336434819 14.2037455295356 14.1945501665879 14.1812637249677 14.1766974678528 14.025201936879 14.2376983721906
"11752" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2983344907626 13.2814286544236 13.2814286544236 13.2814286544236
"11754" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11757" 13.7521959768098 13.9087117593024 14.0372545525345 13.8859022923347 14.0088730721154 13.8559413435837 13.895123240667 13.9349601592034 13.7952907259148 13.9684669154931
"11758" 15.2292719000601 14.8063600834192 14.2261348992232 15.0459954376681 14.6161190417583 14.39278479757 14.5050380836653 14.5326695712806 14.6066712074915 14.8697688752476
"11761" 13.2814286544236 13.8241488038127 13.3809597769559 13.2814286544236 13.7589866848319 13.4392154166803 13.4792709185003 13.4973528958246 14.0121792151739 13.6210777019818
"11764" 14.1400651202469 13.9785356851894 13.9557394805075 14.0454162340354 13.9372669190953 13.8847772479132 14.0098752470634 14.0781018774701 14.284096199975 13.9994055915212
"11765" 14.1340118717031 14.0183149393049 13.888142608826 14.1620233486217 14.1492154850245 14.1536491482343 14.2179948838141 14.2226389361832 14.2243823321809 14.2153980475892
"11766" 13.4138692306346 13.3353569214052 13.6721002810474 13.2814286544236 13.5242961731342 13.5772736427656 13.4877637856565 13.5975740198969 13.2814286544236 13.3047884115215
"11767" 14.1793747400312 14.0485127916874 14.2404893259628 14.2657917934542 14.0798424211526 14.1123308907572 14.1642560521152 14.1638992328532 13.927273755161 14.1006315996591
"11768" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11769" 14.017539239187 14.0908016714416 14.0794311766376 14.0697454162204 14.0173536480561 13.9501878621729 14.0354138498872 13.9838488156367 14.0519633447187 14.0179525393493
"11770" 13.4006257875875 13.5082133473439 13.5955867988848 13.5687206877766 13.4869677182721 13.4533713816113 13.5408304931388 13.5463520326355 13.4505708624073 13.4454015336517
"11771" 14.0854310419013 14.2409380360266 14.4230405695277 13.8269095663644 13.9541364408975 14.1404639638372 14.0109012739335 14.135938201804 13.8592472669488 14.0302508546121
"11772" 14.2651609526094 13.9625928616667 13.6316918067425 14.2252271618669 14.0405604568497 14.0539844040354 14.0992533710602 14.1376714979132 13.7173717857206 14.0626227443771
"11773" 15.3683243116951 15.2752563306985 14.9054261994762 15.3294983733923 15.27528897765 15.0297773274459 15.1556969370243 15.0971939633675 15.181115226029 15.1161631309133
"11774" 13.9338589692221 13.9360398992904 13.7502445735432 13.9303913566555 13.7823530917264 13.9439630871459 13.9378048519129 13.9178937663474 14.1758530317125 13.6128937577774
"11775" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2983344907626 13.2814286544236 13.2814286544236 13.2814286544236
"11776" 14.1148030866274 14.1171323225507 13.9906554785181 14.2760451845139 13.880191561117 14.0294631240246 13.8594439425108 14.1827832138399 13.8251911438154 14.0096750423611
"11777" 13.8735041019866 13.8339004080457 13.9855169217941 13.9893656676813 13.9796992969011 14.0064208975256 13.9578958320356 14.0448548562913 13.9033450392721 13.7871500330264
"11778" 13.6695396565403 13.680784223058 13.2961123790276 13.6701117211036 13.7846319707067 13.4599754521092 13.6424966583847 13.4920035701498 13.4967520168739 13.4804678427379
"11781" 13.3814829772767 13.2814286544236 13.2814286544236 13.5689654797526 13.4253634280248 13.2814286544236 13.4035830039203 13.3251072064497 13.2814286544236 13.5002454469874
"11782" 13.2814286544236 13.5499515633959 13.5148075348692 13.4330290552192 13.4987998545055 13.5509283345474 13.5799479709564 13.5227340055304 13.6941187849557 13.5214851237706
"11783" 13.9632881612225 13.9496087642071 13.4132543501989 13.8411195379816 13.8944165890252 13.9365478540866 13.8281784012084 13.9230705327677 14.1593638836094 13.9501542546712
"11784" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.3010107336366 13.2814286544236 13.2814286544236 13.2952070364908 13.2814286544236 13.2814286544236
"11785" 13.2814286544236 13.4426567993858 13.2814286544236 13.2814286544236 13.4170712319993 13.2814286544236 13.3976315314273 13.3405561503297 13.5758174425382 13.4415625186447
"11787" 14.9672742114542 14.6598555743691 14.7459193272442 14.8299390990628 14.7355298634564 15.1096566908898 14.6127874199439 15.0169212058919 14.6786606837334 14.5178510551402
"11789" 13.2814286544236 13.2814286544236 13.8866493702839 13.2814286544236 13.6583308223931 13.7099963406905 13.8489148505333 13.8504695282586 13.2814286544236 13.6879337136504
"11790" 13.4488819360825 13.5918999000231 13.6315781201786 13.4872960134558 13.6164117602816 13.2814286544236 13.4320693491255 13.5117466387126 13.6193284292962 13.6047859053512
"11792" 13.7605858220083 13.9030965609958 13.8063708591376 13.6868152185779 13.7938151679281 13.7100531574108 13.7690041599085 13.6931822809 13.9010049644143 13.8370867538801
"11793" 13.779656586495 13.6833095384936 13.757491367466 13.6237730777635 13.6125192815928 13.8153461369488 13.6455269784016 13.7867199891486 13.2814286544236 13.9810426486447
"11796" 13.8876290651611 13.9159495269812 13.8718603550278 13.7331615186228 13.9591768650981 14.1350718613938 13.7921681318047 13.9823390367984 14.1201529451049 13.9008184307667
"11797" 13.5344654538312 13.6633597318837 13.6346536963763 13.8406544360658 13.7909208097074 13.8829563986738 13.7706388059135 13.6632689375305 13.2814286544236 13.5102721765299
"11798" 13.2814286544236 13.4771644351177 13.2814286544236 13.2814286544236 13.2814286544236 13.5305994228349 13.4932202261796 13.5336865267847 13.6489139501759 13.4550493258377
"11799" 13.3688728049886 13.3795663659553 13.6812775431955 13.380370717301 13.386238241854 13.4633947938377 13.3988460253965 13.4560398787231 13.3824909927755 13.3731973097061
"11800" 14.7277773406866 14.6293496953134 14.6819439887042 14.409436466551 14.750091974005 14.6300899664934 14.5523048736357 14.5837526777223 14.3882445906408 14.321076893416
"11801" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11803" 13.8084037302011 14.1510639331959 13.9655254413411 13.5523618310671 14.0693127951049 13.7900436544941 13.6867791719605 13.6441885007931 13.5864833295873 13.7721657879348
"11804" 15.4788648341435 15.5763222807774 15.3013234415843 15.537227940066 15.289651301492 15.5948449088446 15.4324280339814 15.4056733064324 15.1672054015924 15.4500871396874
"11806" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11807" 13.2814286544236 13.3137921931107 13.4350465335432 13.2814286544236 13.3179873722482 13.3218489174425 13.3153293081237 13.3273165366715 13.3347401779428 13.2814286544236
"11808" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11810" 13.2814286544236 13.450743506096 13.2814286544236 13.2814286544236 13.2814286544236 13.4588103136312 13.4394230466029 13.3607575381294 13.2814286544236 13.5432247229884
"11811" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2983344907626 13.2814286544236 13.2814286544236 13.2814286544236
"11812" 13.2814286544236 13.3755184682203 13.4038869449368 13.2814286544236 13.4067180919043 13.3366271029396 13.319436392682 13.2814286544236 13.2814286544236 13.2814286544236
"11813" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11814" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11815" 13.5371221475141 13.4334462980926 13.6423621024469 13.4935436235039 13.4941115831679 13.339104361268 13.4155382481015 13.3768495508149 13.5265830028194 13.4454714637685
"11816" 14.0644249697766 14.8990944797113 14.4650539362607 14.0531208581507 14.9495921649145 14.0535649348538 13.8932412551401 14.0501108417038 14.5849573776783 14.5975881809465
"11818" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
"11819" 13.4953303621237 13.5803329936035 13.5552613842041 13.6414716713178 13.5016236345462 13.3708128320041 13.4835906840666 13.4298074496771 13.6392278238603 13.5377219775256
"11820" 15.4016474036096 15.4022786274895 15.2751432918264 15.4528550680456 15.4178967670473 15.3660487024416 15.1812017750898 15.5489950525551 15.5628795437364 15.1933873452779
"11821" 13.9685674035905 14.0364985959093 14.1063123736826 14.013767950078 14.0006427419958 13.9869596681313 13.911405607953 13.9443028514023 13.945358821925 13.9091514252544
"11826" 13.2814286544236 13.6914499062472 13.5467696123754 13.2814286544236 13.5101109798318 13.29933463025 13.3571167356132 13.2814286544236 13.3614539485792 13.5838236271762
"11827" 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236 13.2814286544236
